custom_id,"(000,jobs)","(100,days)","(116th,congress)","(2019,congressional)","(21st,century)","(6,million)","(9,11)","(abortion,survivors)","(access,quality)","(act,2019)","(affordable,care)","(affordable,health)","(affordable,housing)","(african,american)","(ag,barr)","(air,force)","(alive,abortion)","(american,families)","(american,people)","(american,workers)","(anti,semitic)","(anti,semitism)","(art,competition)","(attorney,barr)","(background,checks)","(bipartisan,bill)","(bipartisan,legislation)","(border,patrol)","(border,security)","(border,wall)","(born,alive)","(brave,women)","(capitol,hill)","(care,act)","(care,system)","(child,care)","(civil,rights)","(clean,energy)","(clean,water)","(climate,change)","(climate,crisis)","(climateactionnow,act)","(committee,hearing)","(common,sense)","(congressional,art)","(congressional,delegation)","(congressional,district)","(continue,fight)","(continue,support)","(counsel,mueller)","(create,jobs)","(crisis,border)","(crisis,southern)","(dc,office)","(disaster,relief)","(discharge,petition)","(domestic,violence)","(donald,trump)","(drug,prices)","(economic,development)","(economic,growth)","(election,day)","(emergency,declaration)","(equal,pay)","(existing,conditions)","(fairness,act)","(family,friends)","(farm,bill)","(farmers,ranchers)","(federal,agency)","(federal,employees)","(federal,funding)","(federal,government)","(federal,workers)","(forthepeople,act)","(forward,continuing)","(forward,seeing)","(free,internet)","(future,generations)","(george,bush)","(government,shutdown)","(green,deal)","(gt,gt)","(gun,violence)","(happy,birthday)","(happy,easter)","(health,care)","(health,insurance)","(homeland,security)","(house,democrats)","(house,dems)","(house,floor)","(house,passed)","(house,representatives)","(house,senate)","(human,rights)","(humanitarian,crisis)","(immigration,system)","(introduced,bill)","(issues,facing)","(join,colleagues)","(judiciary,committee)","(king,jr)","(law,enforcement)","(lives,lost)","(look,forward)","(looking,forward)","(loved,ones)","(low,income)","(luther,king)","(martin,luther)","(maternal,health)","(medical,care)","(mental,health)","(middle,class)","(million,americans)","(millions,americans)","(mobile,office)","(move,forward)","(mueller,investigation)","(mueller,report)","(national,emergency)","(national,guard)","(national,park)","(national,parks)","(national,security)","(natural,resources)","(north,carolina)","(office,hours)","(op,ed)","(opioid,crisis)","(opioid,epidemic)","(paris,agreement)","(passed,house)","(past,time)","(paycheck,fairness)","(paycheckfairness,act)","(paying,jobs)","(people,deserve)","(people,pre)","(please,join)","(pre,existing)","(prescription,drug)","(prescription,drugs)","(president,george)","(president,realdonaldtrump)","(president,trump)","(press,conference)","(pro,growth)","(protection,act)","(proud,cosponsor)","(proud,join)","(proud,stand)","(proud,support)","(public,health)","(public,lands)","(public,service)","(puerto,rico)","(quality,affordable)","(read,statement)","(reopen,government)","(robert,mueller)","(rule,law)","(rural,communities)","(save,lives)","(savethenet,act)","(school,students)","(secure,border)","(senate,floor)","(sent,letter)","(service,country)","(sexual,assault)","(signed,law)","(social,security)","(south,carolina)","(southern,border)","(special,counsel)","(sri,lanka)","(subcommittee,hearing)","(supreme,court)","(survivors,protection)","(taking,time)","(task,force)","(tax,cuts)","(tax,reform)","(tax,returns)","(thank,service)","(time,congress)","(town,hall)","(town,halls)","(trump,admin)","(trump,administration)","(trump,campaign)","(unemployment,rate)","(victims,families)","(violence,women)","(voting,rights)","(watch,live)","(white,house)","(women,act)",name,party,position,score_0,score_115,score_116,state
382,0,0,0,0,1,1,4,0,0,0,0,0,1,0,3,0,0,0,3,0,1,6,0,2,1,2,1,0,4,1,0,1,0,2,0,4,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,1,3,2,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,2,1,0,0,1,0,3,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,2,0,0,0,0,2,1,0,0,2,2,1,9,2,1,0,2,0,1,0,0,0,0,3,1,0,2,0,5,0,0,2,0,0,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,5,1,0,5,1,1,Kathleen Rice,D,H,0.2352941176470588,0.3010752688172043,0.0,New York 4th District
194,0,3,1,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,7,1,0,1,1,0,0,0,0,0,1,0,0,0,2,4,0,13,14,17,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,2,0,1,0,2,3,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,2,0,4,5,2,0,0,0,0,0,0,0,Kathy Castor,D,H,0.17355371900826447,0.22340425531914893,0.0,Florida 14th District
139,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,1,0,1,2,4,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,3,4,0,0,0,0,0,2,0,1,1,2,Katie Hill,D,H,0.0,,0.0,California 25th District
161,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,0,1,0,2,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,5,0,0,0,1,1,0,0,1,Katie Porter,D,H,0.0,,0.0,California 45th District
469,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,1,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,13,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,2,2,5,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,Kay Granger,R,H,0.9734513274336284,0.9775280898876404,0.9583333333333334,Texas 12th District
401,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,3,0,4,0,0,1,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,2,1,0,0,0,4,0,2,0,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,3,4,4,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,3,1,1,1,4,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,1,0,0,1,1,5,1,0,0,2,0,0,0,0,0,0,0,Kelly Armstrong,R,H,0.925925925925926,,0.925925925925926,North Dakota At-Large
179,1,1,1,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,7,0,1,0,1,0,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,4,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,4,0,0,0,0,0,2,1,1,2,1,0,6,2,3,1,2,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,3,0,1,0,2,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,2,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Ken Buck,R,H,0.8583333333333333,0.851063829787234,0.8846153846153846,Colorado 4th District
158,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,3,1,1,2,2,0,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,1,0,0,1,10,4,1,6,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,7,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,3,0,Ken Calvert,R,H,0.975609756097561,0.9895833333333334,0.925925925925926,California 42nd District
423,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,Kendra Horn,D,H,0.037037037037037035,,0.037037037037037035,Oklahoma 5th District
481,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,2,0,0,0,7,5,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,Kenny Marchant,R,H,0.950413223140496,0.946808510638298,0.9629629629629628,Texas 24th District
500,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,5,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,7,11,0,0,0,0,0,0,0,3,0,2,0,0,1,0,Kevin Brady,R,H,0.9918699186991871,0.9895833333333334,1.0,Texas 8th District
419,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,5,1,1,3,0,1,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Kevin Hern,R,H,1.0,1.0,1.0,Oklahoma 1st District
137,1,3,0,0,0,0,0,6,1,0,0,0,0,0,0,1,5,0,10,2,0,5,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,4,2,0,9,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,6,2,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,0,0,Kevin McCarthy,R,H,0.9834710743801652,0.9893617021276596,0.9629629629629628,California 23rd District
527,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2,0,0,3,1,0,0,4,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,0,2,0,3,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,Kim Schrier,D,H,0.0,,0.0,Washington 8th District
428,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,Kurt Schrader,D,H,0.2540983606557377,0.3263157894736842,0.0,Oregon 5th District
497,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,5,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,3,0,1,0,1,5,2,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,1,0,0,0,0,0,Lance Gooden,R,H,0.9629629629629628,,0.9629629629629628,Texas 5th District
261,5,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,8,0,0,0,4,0,0,1,0,0,3,0,2,0,1,0,0,0,0,2,0,1,0,0,0,1,4,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,1,0,6,0,1,0,0,0,0,0,0,1,4,0,0,1,1,0,10,1,0,2,1,2,0,0,1,0,2,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,1,0,2,1,1,0,0,0,4,0,1,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,0,8,4,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,3,0,0,10,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,3,2,2,1,0,0,0,0,0,Larry Bucshon,R,H,0.9831932773109244,0.9895833333333334,0.9565217391304348,Indiana 8th District
240,0,1,1,1,1,1,0,0,1,2,3,3,0,3,0,0,0,3,2,2,0,0,2,0,4,1,0,0,2,0,0,0,0,3,0,0,2,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,18,0,5,2,0,2,1,1,0,0,0,1,0,0,1,0,0,1,1,3,3,0,0,1,1,3,0,4,1,3,1,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,2,1,1,0,4,0,10,0,1,0,0,0,0,0,0,1,1,0,3,1,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,Lauren Underwood,D,H,0.0,,0.0,Illinois 14th District
371,0,1,0,1,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,14,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Lee Zeldin,R,H,0.8861788617886179,0.8645833333333334,0.9629629629629628,New York 1st District
153,0,0,2,1,0,2,0,0,1,1,0,1,1,1,1,0,0,3,1,1,1,2,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,3,3,0,2,1,0,2,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,2,0,2,0,1,1,0,0,2,3,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,2,1,4,0,0,0,0,1,0,2,0,0,3,0,0,0,1,2,1,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,3,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,2,0,Linda Sánchez,D,H,0.1282051282051282,0.16129032258064516,0.0,California 38th District
188,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Lisa Blunt Rochester,D,H,0.21008403361344535,0.2717391304347826,0.0,Delaware At-Large
540,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Liz Cheney,R,H,0.9593495934959351,0.9583333333333334,0.9629629629629628,Wyoming At-Large
499,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,2,2,0,1,0,0,0,2,1,0,0,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,5,1,0,1,0,0,1,1,2,3,0,0,Lizzie Fletcher,D,H,0.0,,0.0,Texas 7th District
493,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,8,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,3,1,0,1,2,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,2,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,10,0,0,0,1,3,2,0,0,0,0,1,0,0,0,Lloyd Doggett,D,H,0.12295081967213115,0.15625,0.0,Texas 35th District
430,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2,1,2,2,0,0,0,2,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,Lloyd Smucker,R,H,0.9583333333333334,0.9583333333333334,0.9583333333333334,Pennsylvania 11th District
202,0,1,2,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,7,0,0,1,0,1,0,3,1,0,0,3,0,0,1,0,1,2,1,2,2,2,4,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,5,1,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,4,2,0,17,2,0,3,0,0,1,1,0,3,3,0,1,1,1,0,0,1,1,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,1,0,5,1,1,0,0,0,0,0,0,1,0,1,4,3,1,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,8,3,0,0,2,0,1,1,0,0,Lois Frankel,D,H,0.16822429906542055,0.20689655172413796,0.0,Florida 21st District
295,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,2,4,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,3,3,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Lori Trahan,D,H,0.0,,0.0,Massachusetts 3rd District
162,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,Lou Correa,D,H,0.2926829268292683,0.375,0.0,California 46th Division
